226:2,2,2,6,4,4,9,4,8,6,4,8,9,4,2,8,4,1,1,4,6,4,3,9,9,7,3,2,4,9
227:3,1,7,1,7,9,7,5,6,9,6,8,1,3,7,3,9,1,2,5,7,4,7,8,4,7,4,7,1,7
228:7,9,2,4,7,8,6,4,4,1,7,7,2,8,9,3,7,2,4,6,2,3,4,4,1,8,3,4,2,5
229:3,8,4,5,9,4,4,9,5,4,7,4,3,3,8,1,8,3,2,2,5,7,3,4,4,6,8,7,4,6
230:6,3,4,5,9,5,4,3,7,1,6,4,1,2,9,1,5,7,4,9,5,1,9,5,4,8,6,8,8,3
231:5,2,3,2,3,1,8,4,7,9,3,8,6,5,5,9,2,2,1,5,8,7,3,4,3,2,6,7,3,1
232:7,1,5,5,7,4,8,5,6,2,8,2,8,6,7,5,5,2,4,4,2,6,4,1,1,1,5,4,7,2
233:6,9,8,4,1,2,6,5,1,2,7,8,9,1,5,1,1,5,2,8,4,2,7,4,6,5,5,4,9,9
234:7,5,5,8,6,8,7,3,2,9,9,3,8,2,4,2,7,8,9,2,1,8,1,1,5,3,3,2,6,5
235:2,6,2,5,5,9,2,6,4,5,8,9,6,6,6,1,1,7,4,5,8,3,7,3,1,9,4,1,5,7
236:1,8,4,1,3,5,7,5,4,2,8,5,3,4,6,6,6,1,1,2,1,9,5,9,9,7,3,4,5,9
237:4,8,3,3,1,7,5,4,8,2,2,3,8,9,3,5,3,7,5,1,4,1,7,3,2,1,3,4,4,9
238:8,5,6,6,7,1,5,4,8,3,4,5,9,5,7,2,6,4,5,7,3,5,3,8,3,2,8,6,6,9
239:1,4,6,8,7,1,9,8,1,8,1,2,3,7,2,7,1,1,3,9,5,6,3,4,4,2,5,1,8,9
240:1,4,8,6,4,6,4,3,7,9,1,1,6,2,9,9,9,5,6,8,7,4,9,2,8,5,2,3,3,8
241:9,5,8,5,9,2,4,3,1,8,8,6,3,1,9,2,8,9,5,8,1,5,3,5,5,4,5,3,7,6
242:1,4,6,6,1,2,2,8,7,8,6,2,7,8,9,5,9,9,2,1,6,1,6,4,9,6,5,4,3,6
243:8,3,3,4,9,9,5,2,9,8,8,4,5,5,7,4,6,6,7,1,1,6,4,2,2,3,2,7,5,1
244:4,2,7,6,9,2,8,5,4,9,1,7,7,3,1,5,3,2,3,5,4,3,1,3,6,9,9,9,7,9
245:9,8,9,2,7,1,5,9,9,7,1,8,4,4,9,4,1,2,6,7,1,1,5,6,7,8,9,1,7,4
246:5,8,9,3,5,8,2,1,7,6,8,8,8,1,6,1,4,2,5,3,4,1,6,9,6,1,5,1,8,8
247:6,8,6,5,9,5,3,4,1,5,6,2,2,4,4,5,9,7,6,6,6,2,2,9,7,4,8,3,4,7
248:5,9,4,7,4,9,2,1,8,8,4,1,5,9,3,9,2,8,3,8,5,6,5,1,4,5,1,6,8,4
249:9,5,3,1,2,7,5,5,3,9,3,7,7,2,2,1,9,2,8,5,3,6,2,2,8,1,9,9,7,8
250:3,1,1,7,2,9,1,1,5,8,1,1,2,6,1,2,5,8,2,4,3,6,5,9,6,5,6,2,9,4
251:9,5,9,7,8,3,7,6,6,8,5,2,5,2,3,3,2,3,2,4,1,9,2,5,1,4,9,5,8,9
252:4,4,4,9,1,9,1,9,6,4,6,3,6,6,7,5,8,4,9,5,4,2,9,5,9,5,3,5,1,2
253:1,8,2,5,7,1,1,2,6,7,5,8,8,9,7,4,2,6,6,5,7,9,4,7,6,6,7,7,4,5
254:6,5,8,7,7,8,8,6,8,9,4,5,2,7,3,3,1,4,4,2,5,9,5,7,2,6,5,7,1,8
255:7,2,9,1,8,7,1,2,7,7,4,1,3,5,5,1,9,9,3,8,3,5,6,2,3,6,8,7,8,8
256:4,6,9,7,4,6,9,7,8,9,4,4,7,8,5,8,1,7,9,2,4,1,1,4,6,6,9,6,5,4
257:8,3,2,4,9,2,5,6,6,9,5,4,8,2,9,5,7,4,6,1,3,6,2,9,7,8,8,7,3,6
258:3,8,9,2,7,2,8,3,4,5,8,7,5,5,7,3,5,7,7,9,8,5,2,7,7,5,7,9,6,7
259:7,5,9,2,2,8,9,1,8,5,2,4,4,4,8,1,5,5,6,9,1,2,6,6,6,4,1,2,9,6
260:1,2,6,6,4,3,7,2,6,8,7,4,8,4,6,4,3,9,1,4,2,6,4,6,3,5,6,7,7,4
261:7,2,7,5,8,3,2,6,5,6,4,1,7,3,4,8,9,6,1,3,4,5,8,3,8,3,2,4,2,5
262:5,3,6,3,5,5,5,5,8,8,7,8,8,3,5,8,6,5,5,2,1,4,9,9,4,1,8,4,5,7
263:3,5,7,1,8,9,6,2,4,5,9,7,2,8,8,1,3,2,1,7,6,5,8,4,4,1,9,4,2,7
264:2,7,4,4,6,7,6,5,4,2,6,3,7,1,5,9,1,1,4,3,7,8,2,3,9,4,7,2,2,6
265:2,4,4,3,2,2,9,9,2,2,7,2,3,3,2,8,9,8,3,2,3,8,2,6,9,3,2,9,7,3
266:7,4,2,6,9,4,2,9,4,8,8,9,7,6,2,1,3,5,7,9,3,6,4,2,7,5,6,8,3,5
267:7,9,7,7,2,1,3,5,3,4,8,6,2,9,2,8,2,4,2,7,4,4,9,3,5,9,5,7,6,4
268:1,8,2,4,9,2,1,1,3,1,6,6,1,4,3,4,7,5,7,8,2,9,3,8,9,1,3,7,5,5
269:5,1,1,1,7,7,4,6,6,4,8,4,9,2,6,7,3,3,9,9,4,7,7,5,3,6,9,1,6,7
270:9,6,4,2,7,7,5,1,1,7,9,7,2,6,9,6,3,8,3,6,2,3,1,7,2,4,3,1,5,7
271:6,2,1,4,9,6,4,2,8,4,8,3,1,4,9,5,6,4,7,7,7,8,2,2,5,8,9,9,5,5
272:8,3,3,2,5,5,8,1,6,3,3,9,6,2,8,8,6,6,7,4,8,5,4,6,7,4,4,9,8,2
273:9,8,5,4,1,3,8,7,3,9,5,8,4,9,9,1,7,2,1,4,4,6,9,7,7,5,4,7,4,8
274:5,2,9,9,4,4,7,4,3,1,9,7,5,4,7,8,8,3,3,2,6,6,7,1,6,2,7,6,7,5
275:7,6,8,5,5,1,7,1,7,9,6,8,8,6,9,2,3,5,4,3,9,5,3,9,4,9,9,9,2,3
276:1,4,1,3,9,6,5,6,9,3,1,7,4,7,4,5,5,8,3,9,8,2,5,8,4,3,2,6,7,7
277:7,5,6,6,6,9,3,2,1,4,6,8,9,8,6,3,7,2,3,9,9,9,3,8,5,5,4,9,9,8
278:8,6,4,1,5,8,6,4,7,6,9,9,7,9,2,1,6,9,2,5,3,8,9,1,9,1,1,3,1,8
279:2,6,9,6,7,1,7,3,8,9,1,2,4,8,4,1,9,5,8,7,9,9,5,9,1,1,3,3,7,5
280:6,1,8,1,4,3,3,6,2,2,4,9,3,9,9,4,1,7,8,3,7,9,3,9,7,6,9,6,5,6
281:4,7,4,7,8,2,4,9,9,1,3,8,6,5,4,7,9,6,8,7,6,3,9,9,1,3,4,3,1,9
282:8,6,4,4,5,8,6,4,7,6,9,9,7,9,2,1,6,9,2,5,3,8,9,1,9,1,1,3,1,8
283:6,7,7,4,8,2,4,5,7,3,3,1,4,9,5,4,7,1,4,9,1,4,4,1,4,5,3,9,1,8
284:3,8,6,3,3,9,3,3,4,2,6,3,9,7,8,5,7,5,1,3,2,3,8,4,6,6,3,7,8,6
285:2,5,3,4,2,6,5,2,2,1,3,3,3,4,4,9,4,4,1,5,5,8,3,5,7,1,7,4,2,1
286:3,1,6,7,7,1,2,1,2,6,3,8,8,8,8,5,4,1,1,5,1,3,9,5,7,8,1,6,5,8
287:5,3,1,5,3,1,9,3,1,3,5,6,3,3,7,4,9,7,8,2,2,9,9,4,1,1,2,4,6,3
288:1,6,3,8,2,6,2,8,8,5,3,3,8,3,3,9,9,4,7,9,4,8,2,1,4,4,7,9,4,4
289:7,9,4,2,4,5,7,5,6,3,5,9,2,6,4,8,6,5,3,9,5,5,9,1,3,5,3,4,3,1
290:1,2,6,6,4,3,7,2,6,8,7,4,8,4,6,4,3,9,1,4,2,6,4,6,3,5,6,8,7,3
291:4,6,3,5,2,9,7,3,1,7,2,7,5,1,3,3,4,1,9,4,2,2,1,7,5,3,5,7,1,5
292:7,1,5,5,8,4,8,5,6,2,8,2,8,6,7,5,5,2,4,4,2,6,4,1,1,1,5,4,7,8
293:7,4,1,5,7,9,8,2,5,5,9,3,9,5,9,2,7,3,1,5,6,3,7,3,6,2,9,5,3,6
294:3,3,2,4,2,2,6,3,8,4,2,1,4,8,4,2,4,1,4,7,6,8,6,8,3,8,9,2,5,4
295:9,9,7,4,8,5,1,5,6,1,4,3,5,9,9,6,2,7,3,7,6,1,1,1,9,1,4,3,9,8
296:7,9,4,3,4,7,5,7,5,4,4,3,7,3,3,8,2,1,2,8,6,4,5,7,5,8,1,5,1,5
297:9,9,2,5,8,1,2,7,1,5,9,1,8,2,6,5,8,1,7,1,7,3,3,8,2,5,1,1,2,9
298:7,9,2,4,7,8,6,4,4,1,7,7,2,8,9,3,7,2,4,6,2,4,4,4,1,8,3,4,2,5
299:3,6,4,8,1,7,2,8,5,7,9,9,9,2,8,8,5,8,9,4,9,1,9,6,1,4,9,8,1,2
300:5,8,2,3,2,5,2,2,9,9,5,5,9,5,8,4,9,8,3,1,6,4,3,7,4,7,9,5,8,8
301:9,3,9,6,9,7,1,2,2,9,7,2,5,2,9,5,8,6,3,2,9,5,4,7,2,6,4,3,4,4
302:1,3,6,5,7,4,4,7,8,2,6,6,6,4,7,6,7,9,3,7,3,2,8,6,6,6,2,5,1,3
303:9,4,8,9,6,6,7,4,2,2,4,7,6,3,6,9,8,9,1,6,1,7,8,9,7,1,2,8,9,3
304:5,5,3,7,3,7,5,2,2,1,5,7,4,5,1,6,9,5,1,1,8,4,4,7,1,9,7,3,2,3
305:2,5,4,5,4,5,7,5,5,1,6,6,5,9,9,5,5,5,2,7,7,9,1,6,5,7,8,8,6,4
306:9,7,3,6,5,7,2,6,4,3,8,5,3,5,4,9,7,2,3,3,3,9,2,1,3,1,2,8,1,1
307:6,1,8,1,4,3,3,6,2,2,4,9,3,9,9,4,1,7,8,3,7,9,9,9,7,6,9,6,5,5
308:9,4,5,2,5,1,6,5,6,1,6,3,3,8,8,1,7,5,6,4,6,4,2,9,5,6,3,6,6,4
309:5,4,3,6,9,8,4,4,9,8,7,3,4,6,9,4,4,6,2,3,5,7,1,5,6,4,1,4,1,5
310:5,5,3,2,3,5,6,2,7,7,2,2,6,9,7,9,1,9,2,8,3,7,5,3,5,3,8,4,6,1
311:7,3,1,9,6,7,5,1,3,3,8,7,3,5,7,7,1,7,3,9,5,3,9,5,5,3,1,7,7,2
312:2,4,4,3,2,2,9,9,2,2,7,2,3,3,2,8,9,8,3,2,3,8,2,6,9,3,2,9,7,7
313:1,9,8,3,1,7,5,9,9,6,1,2,4,3,2,9,1,4,7,8,5,5,6,2,6,4,6,5,8,1
314:4,2,4,9,6,6,4,3,7,2,9,6,2,5,5,9,4,3,8,1,2,1,9,2,8,1,4,6,8,1
315:8,5,8,5,7,1,9,2,4,3,6,8,4,1,3,1,1,4,1,4,3,9,7,6,3,1,8,7,7,6
316:3,2,9,6,7,9,4,6,9,5,8,8,8,1,7,3,1,1,3,9,9,2,6,6,2,2,5,8,2,1
317:7,2,2,1,6,4,1,6,6,1,7,1,3,8,7,4,3,6,8,8,9,7,2,2,2,7,5,6,8,6
318:4,9,3,2,8,4,4,2,3,1,2,2,1,9,3,2,3,7,1,6,3,1,8,8,2,9,5,1,8,6
319:1,3,5,6,6,1,4,7,6,2,3,9,1,3,6,1,8,7,2,9,7,6,4,3,4,1,1,2,2,2
320:7,9,2,4,7,8,6,4,4,1,7,7,2,8,9,3,7,2,4,6,2,3,4,4,1,8,3,4,2,3
321:3,1,9,3,9,1,2,6,8,8,2,3,6,1,9,2,9,2,7,5,8,3,3,6,5,5,8,1,4,8
322:5,3,1,5,3,1,9,3,1,3,5,6,3,3,7,4,9,7,8,2,2,9,9,4,1,1,2,4,6,8
323:5,8,7,1,6,8,2,5,2,2,4,3,9,1,8,5,8,7,9,8,6,9,6,9,3,5,5,2,3,5
324:8,5,5,3,7,5,6,4,1,7,2,6,4,4,2,7,8,4,7,3,5,4,8,4,7,3,7,6,2,2
325:3,8,4,5,9,4,4,9,5,4,7,4,3,3,8,1,8,3,2,2,5,7,3,4,4,6,8,7,4,2
326:7,9,1,5,9,3,3,2,5,1,2,6,5,6,6,7,9,6,1,3,9,8,5,1,1,7,2,3,8,1
327:4,4,8,9,1,9,1,9,6,4,6,3,6,6,7,5,8,4,9,5,4,2,9,5,9,5,3,5,1,2
328:2,3,8,2,5,8,3,5,1,4,2,5,5,5,3,5,7,7,6,3,4,6,1,1,1,9,8,4,5,8
329:1,9,5,9,3,2,2,7,1,8,8,6,6,9,6,6,8,2,4,6,3,5,7,9,9,1,4,2,7,4
330:3,8,3,9,1,3,8,8,1,3,8,2,8,1,6,8,9,7,6,7,3,3,8,6,9,6,7,9,8,8
331:1,3,4,3,7,3,5,1,8,2,8,5,7,2,8,6,1,8,8,9,3,4,4,3,6,8,2,2,9,2
332:9,5,4,6,4,3,3,7,6,2,5,3,5,9,8,8,4,5,3,9,9,7,7,2,2,4,8,6,2,9
333:9,8,9,2,7,1,5,9,9,7,1,8,4,4,9,4,1,6,6,7,1,1,5,6,7,8,9,1,7,8
334:8,7,9,4,6,6,2,4,3,1,8,3,4,9,6,3,9,8,3,5,7,9,6,2,8,6,5,5,1,6
335:7,4,3,7,7,5,6,2,6,2,7,4,6,4,2,6,7,6,8,1,2,5,6,4,2,3,5,1,9,9
336:3,5,3,9,4,3,5,2,1,9,2,4,4,9,1,4,2,9,8,7,9,9,7,1,8,6,3,7,3,9
337:2,6,9,6,7,1,7,3,8,9,1,2,4,8,4,1,9,5,8,7,9,9,5,9,1,1,3,3,7,8
338:3,4,6,5,6,8,9,9,6,8,5,3,4,7,4,1,3,5,5,1,9,4,7,2,5,6,7,8,1,2
339:8,5,7,7,1,4,3,1,9,1,1,6,2,1,9,8,5,1,3,6,3,9,2,2,2,8,4,1,4,2
340:8,5,8,5,2,1,9,2,4,3,6,8,4,1,3,1,1,4,1,4,3,9,7,6,3,1,8,7,7,1
341:5,5,4,2,3,9,2,3,3,7,8,7,8,9,4,5,3,6,9,2,9,2,9,1,4,5,7,6,6,7
342:2,7,1,2,1,8,8,8,2,7,7,4,8,8,9,7,2,9,1,2,1,3,2,2,7,9,8,1,7,6
343:1,2,6,6,4,3,7,2,6,8,7,4,8,4,6,4,3,9,1,4,2,6,4,6,3,5,6,7,7,3
344:7,8,5,5,9,3,3,1,1,3,8,5,1,3,9,6,6,8,3,6,5,9,5,2,3,2,8,1,6,1
345:2,8,5,2,6,2,5,4,2,5,6,2,8,6,3,7,7,4,6,7,8,2,2,6,8,9,9,8,6,1
346:3,2,9,2,7,4,7,7,9,4,1,9,5,8,4,6,2,7,3,8,1,3,9,5,4,2,4,5,3,7
347:7,5,6,3,9,8,8,1,7,6,4,7,9,4,6,5,6,6,7,5,8,5,1,2,2,4,3,6,9,4
348:2,3,8,2,5,8,3,5,1,4,2,5,5,5,3,5,7,7,6,3,4,6,1,1,1,8,8,4,5,8
349:3,9,9,4,7,8,1,8,9,8,3,4,7,4,6,4,5,2,8,9,9,6,5,5,4,2,3,8,7,8
350:6,2,8,8,2,2,4,3,3,9,6,8,3,7,6,8,4,8,9,1,8,1,2,2,7,7,7,8,7,5
351:5,3,9,2,5,3,5,6,3,8,5,4,1,1,6,5,7,5,7,3,9,3,5,5,1,7,6,9,7,1
352:9,9,9,8,7,9,6,7,2,3,6,9,8,4,5,1,6,9,1,5,1,7,6,9,9,9,5,6,2,1
353:6,4,3,7,1,9,5,1,9,5,6,2,2,7,8,4,4,5,4,9,4,5,8,1,3,8,7,8,7,6
354:5,4,5,6,3,3,8,5,7,5,6,5,5,9,4,8,1,9,6,6,9,6,3,9,7,8,5,6,3,7
355:6,3,9,9,4,1,4,8,4,7,3,8,6,5,9,8,4,4,1,3,1,8,9,4,1,7,8,6,3,9
356:4,5,6,3,2,6,2,1,9,3,1,1,7,1,3,9,1,1,3,1,6,8,5,5,6,9,6,3,7,1
357:8,3,2,4,9,2,5,6,6,9,5,4,8,2,9,5,7,4,6,1,3,6,2,9,7,8,8,7,3,2
358:6,5,2,4,5,8,6,5,6,6,5,4,7,1,6,3,7,2,3,4,5,7,4,7,5,4,8,2,5,5
359:1,5,6,7,7,5,2,4,2,4,8,7,5,7,2,5,6,1,7,5,9,2,8,6,5,3,7,3,1,2
360:6,8,2,8,8,2,8,9,9,6,2,9,3,4,3,6,3,5,9,6,4,6,6,6,7,7,9,7,6,1
361:2,2,9,9,5,3,8,4,2,1,9,2,2,2,8,9,2,5,7,4,9,9,6,6,3,2,1,6,1,3
362:2,6,2,5,5,9,2,6,4,5,8,9,6,6,6,1,1,7,2,5,8,3,7,3,1,9,4,1,5,7
363:1,9,8,3,1,7,5,9,9,6,1,3,4,3,2,9,1,4,7,8,5,5,6,2,6,4,6,5,8,1
364:8,7,4,5,2,6,3,3,5,2,9,5,1,1,2,8,9,1,9,8,2,5,8,8,1,3,6,1,4,3
365:9,8,3,5,9,3,7,5,1,9,8,5,9,4,4,9,1,6,9,1,3,3,3,1,6,7,4,5,3,9
366:6,5,3,9,6,4,3,3,7,4,8,6,9,9,5,5,2,1,9,7,3,9,7,3,4,4,4,3,7,9
367:6,7,5,2,8,8,1,2,2,6,7,8,7,5,9,8,1,7,3,9,5,1,7,6,2,2,6,8,8,9
368:3,4,2,3,5,6,8,1,8,3,7,4,5,5,5,7,4,2,7,6,5,4,3,5,4,8,4,6,6,6
369:5,4,5,6,3,3,8,5,7,5,6,5,5,9,4,8,1,9,6,6,9,6,3,9,7,8,5,6,3,3
370:7,5,5,8,6,8,7,3,2,9,9,3,8,2,4,2,7,8,9,2,1,8,1,1,5,6,3,2,6,5
371:8,3,1,1,1,2,8,3,7,4,8,2,8,9,7,5,7,3,6,3,9,5,2,9,3,5,5,8,8,7
372:5,4,5,3,2,1,5,1,6,9,4,6,5,1,1,2,6,9,5,3,5,9,5,4,5,2,7,6,3,6
373:8,3,3,2,5,5,8,1,6,3,3,9,6,2,8,8,6,6,7,4,8,5,4,6,7,4,4,9,8,8
374:4,9,5,7,1,2,1,1,7,3,2,7,7,9,9,6,2,2,1,9,5,4,5,4,1,8,6,3,8,8
375:6,8,2,8,8,2,8,9,9,6,2,9,3,4,3,6,3,5,9,6,4,6,6,6,1,7,9,7,6,1
376:3,8,9,2,7,2,8,3,4,5,8,7,5,5,7,3,5,7,7,9,8,5,2,7,7,5,7,4,6,7
377:2,9,3,2,7,8,9,7,2,4,8,4,6,4,6,7,9,5,9,5,7,7,5,2,9,9,6,3,6,8
378:3,8,4,4,5,9,7,5,2,7,3,8,9,8,6,5,9,8,2,3,8,3,9,9,2,3,8,7,3,6
379:7,3,1,3,4,3,1,4,5,8,9,9,8,4,8,4,2,8,8,7,4,4,1,5,8,2,8,1,8,6
380:5,1,9,5,6,9,4,2,8,1,6,7,7,6,2,1,8,7,8,5,3,1,7,7,5,2,7,6,4,8
381:7,5,5,8,2,5,4,5,3,4,4,8,4,3,6,2,5,7,5,1,7,2,7,9,1,3,3,7,9,9
382:3,6,6,3,6,5,5,5,1,5,9,5,8,1,3,9,7,5,2,1,5,7,1,1,9,7,1,4,9,2
383:1,5,9,5,4,7,3,1,6,4,2,7,8,2,4,7,6,9,3,7,9,4,7,9,3,2,5,6,6,8
384:1,7,1,7,3,4,4,9,1,4,2,8,3,5,9,3,4,8,2,7,3,9,4,4,4,1,7,9,9,6
385:2,4,4,8,6,8,2,6,5,3,7,3,3,8,6,9,1,3,7,7,8,7,9,6,5,3,6,9,5,8
386:2,5,3,4,2,6,5,2,2,1,3,3,3,4,4,9,4,4,1,5,5,8,3,5,7,1,7,4,2,5
387:1,3,3,9,2,8,1,5,9,9,5,5,2,7,4,5,1,8,1,2,5,4,5,8,5,5,5,2,7,5
388:6,7,9,7,4,8,4,3,3,3,2,4,5,5,8,8,5,9,5,6,9,8,9,8,2,5,9,3,1,8
389:3,5,3,6,2,7,3,7,7,7,7,9,8,2,3,7,1,7,6,1,7,7,8,1,5,1,6,4,3,6
390:6,7,5,2,8,8,1,2,2,6,7,8,7,5,9,8,1,7,3,9,5,1,7,6,2,2,6,8,8,3
391:4,9,2,1,2,4,1,2,7,2,2,6,7,8,3,1,2,3,4,4,4,9,8,1,3,8,6,9,9,4
392:9,8,9,2,7,1,5,9,9,7,1,8,4,4,9,4,1,2,6,7,1,1,5,6,7,8,9,1,7,8
393:6,4,5,3,7,1,9,6,2,3,3,2,2,7,8,6,5,1,5,3,2,9,6,4,1,1,5,9,1,4
394:4,4,4,9,1,9,1,9,6,4,6,3,6,6,7,5,8,4,9,5,4,2,9,5,9,5,3,5,1,5
395:5,9,4,7,4,9,2,1,8,8,4,1,5,9,3,9,2,8,3,8,5,6,5,1,4,5,1,6,8,9
396:1,3,5,6,6,1,4,7,6,2,3,9,1,3,7,1,8,7,2,9,7,6,4,3,4,1,1,2,2,9
397:3,3,1,2,5,9,2,6,1,7,8,8,3,6,8,2,7,8,4,1,8,4,6,7,6,4,4,2,4,5
398:1,8,4,1,3,5,7,5,4,2,8,5,3,4,6,6,6,1,1,2,1,9,5,9,9,7,3,4,5,7
399:9,1,7,4,4,7,8,6,5,2,1,6,9,2,4,5,3,8,9,6,3,7,1,9,5,7,9,6,3,7
400:5,3,1,5,3,1,9,3,1,3,5,6,3,3,7,4,9,7,8,2,2,9,9,4,1,1,2,4,6,8
401:2,7,1,2,1,8,8,8,2,7,7,4,8,8,9,7,2,9,1,2,1,3,2,2,7,9,8,1,7,6
402:1,3,7,4,4,1,3,7,9,5,6,8,5,7,9,9,2,4,3,1,5,3,6,4,3,1,9,4,3,9
403:1,6,1,8,8,2,4,8,9,9,6,3,9,2,3,9,9,8,1,6,5,7,7,9,1,1,3,3,2,8
404:7,9,2,6,7,6,3,6,2,3,4,5,5,8,5,3,7,8,3,2,6,3,8,3,4,4,8,1,9,9
405:9,4,5,7,7,7,3,6,4,8,9,4,4,6,9,3,5,9,8,1,6,1,4,6,8,5,4,2,4,1
406:9,8,6,2,9,3,9,8,4,3,3,9,4,7,4,1,9,4,7,2,3,9,8,5,3,3,6,4,4,5
407:4,2,4,9,6,4,4,3,7,2,9,6,2,5,5,9,4,3,8,1,2,1,9,2,8,1,4,6,8,5
408:3,9,9,4,7,8,1,8,5,8,3,4,7,4,6,4,5,2,8,9,9,6,5,5,4,2,3,8,7,3
409:4,7,3,1,5,1,5,6,7,5,7,1,7,2,2,2,9,7,8,8,7,8,5,2,2,7,1,2,2,9
410:7,2,4,4,6,2,4,2,7,3,3,9,1,1,6,7,4,8,3,8,5,9,4,4,7,5,2,9,4,4
411:1,1,8,9,7,6,4,8,9,9,3,8,5,5,9,6,5,4,6,9,1,6,2,1,5,2,1,6,3,2
412:3,2,5,5,6,1,1,8,6,7,2,6,7,2,8,1,7,5,2,1,6,8,1,5,4,5,9,8,2,1
413:1,4,4,2,4,3,2,2,2,9,7,3,4,6,3,7,7,2,1,6,4,7,7,9,5,4,5,4,1,9
414:3,1,6,7,7,1,2,1,2,6,1,8,8,8,8,5,4,1,1,5,1,3,9,5,7,8,1,6,5,8
415:4,7,1,2,5,6,6,5,2,3,7,4,4,8,4,2,2,4,7,3,4,4,4,8,9,7,4,9,2,4
416:1,8,4,1,3,5,7,5,4,2,8,5,3,4,6,6,6,1,1,2,1,9,5,9,9,7,6,4,5,9
417:9,5,8,5,9,3,4,3,1,8,8,6,3,1,9,2,8,9,5,8,1,5,3,5,5,4,5,3,7,3
418:4,6,9,7,4,6,9,7,8,9,4,4,7,8,5,8,6,7,9,2,4,1,1,4,6,6,9,6,5,5
419:2,1,6,9,1,3,4,6,1,1,9,5,9,9,4,5,3,9,3,8,3,8,6,7,2,6,4,6,4,6
420:3,1,4,4,3,9,7,9,3,2,6,2,6,3,3,6,2,8,1,9,9,1,2,6,1,6,7,3,9,9
421:4,3,2,7,5,5,5,4,8,6,6,7,7,2,9,7,8,5,3,8,8,3,7,7,3,9,1,2,3,7
422:5,2,9,9,4,4,7,4,3,1,9,7,5,4,7,8,8,3,3,2,6,6,7,1,6,2,7,6,7,6
423:2,5,9,3,7,9,7,6,2,2,1,2,2,6,3,8,1,7,5,7,6,3,4,9,9,4,3,4,7,2
424:5,8,7,3,4,1,5,2,7,7,2,8,2,3,9,4,5,4,9,1,9,8,6,7,3,7,6,6,8,4
425:3,5,3,9,4,3,5,2,8,9,2,4,4,9,1,4,2,9,8,7,9,9,7,1,8,6,3,7,3,9
426:8,4,8,7,4,2,7,5,2,1,7,8,1,5,5,6,1,6,2,9,5,3,9,7,4,8,6,3,3,8
427:1,9,5,9,3,2,2,7,1,8,8,6,6,9,6,6,8,2,4,6,3,5,7,9,9,1,4,2,7,9
428:9,8,9,5,9,8,9,3,5,8,5,1,2,7,3,4,2,8,3,5,3,7,1,3,1,5,7,7,9,1
429:4,6,3,4,3,6,6,2,1,1,3,4,8,8,1,4,7,4,3,2,6,5,3,8,5,8,1,8,9,1
430:2,2,9,9,5,3,8,4,2,1,9,2,2,2,8,9,2,5,7,4,9,6,6,6,3,2,1,6,1,7
431:7,2,9,1,8,7,1,2,7,7,4,1,3,5,5,1,9,9,3,8,3,5,6,2,3,6,8,7,8,7
432:9,3,8,6,9,3,5,2,9,9,7,5,7,7,8,3,8,8,8,4,1,3,4,8,1,8,5,1,6,8
433:5,9,4,1,8,3,7,6,9,1,6,3,5,1,9,6,3,9,4,7,1,5,5,2,4,7,9,4,9,1
434:8,3,4,2,4,7,1,6,4,1,6,3,1,5,1,9,7,6,9,4,4,6,9,4,2,1,1,1,4,8
435:9,5,3,1,2,7,5,5,5,9,3,7,7,2,2,1,9,2,8,5,3,6,2,2,8,1,9,9,7,8
436:6,5,7,6,8,1,6,6,5,5,9,4,4,3,1,3,6,4,9,2,8,3,1,2,1,7,5,4,5,6
437:3,4,2,4,4,8,7,6,8,3,8,6,4,7,6,8,2,8,2,3,8,1,5,3,5,6,9,9,9,4
438:4,8,5,4,5,3,6,8,2,6,8,6,8,1,4,3,7,5,5,5,6,5,1,9,7,7,3,9,2,9
439:9,4,8,9,2,5,2,8,7,1,6,3,7,8,3,3,6,8,4,7,5,3,2,5,9,3,9,1,4,3
440:1,5,3,7,7,9,9,8,3,9,9,7,9,5,1,2,5,3,5,8,6,6,9,5,4,8,7,9,7,1
441:6,5,2,4,5,8,6,5,6,6,5,4,7,1,6,3,7,2,3,4,5,7,4,7,5,4,8,2,5,7
442:5,5,3,7,3,7,5,2,2,1,5,7,4,5,1,6,9,5,1,1,8,5,4,7,1,9,7,3,2,7
443:1,8,1,2,5,8,2,8,2,9,9,7,1,9,6,4,5,6,1,6,2,8,6,3,1,7,4,7,6,6
444:7,4,3,4,2,7,2,8,9,7,1,8,4,4,6,5,9,2,4,9,8,2,9,4,4,2,5,5,7,3
445:6,9,1,8,7,1,2,8,4,7,2,8,7,1,9,6,7,4,1,7,7,2,5,2,8,3,1,6,8,5
446:6,3,4,5,9,5,4,3,7,1,6,4,1,2,9,1,5,7,4,9,5,1,9,5,4,8,6,8,8,9
447:4,6,3,4,3,6,6,2,1,1,3,4,8,8,1,4,7,4,3,2,6,5,3,8,5,8,1,8,9,8
448:9,1,3,8,6,4,8,9,1,6,1,8,5,2,8,2,1,1,1,7,8,2,5,6,7,8,1,2,6,9
449:1,3,3,3,3,7,2,7,7,4,4,2,8,2,5,6,5,5,3,6,8,3,2,6,3,5,6,1,1,3
450:6,2,8,8,2,2,4,3,3,9,6,8,3,7,6,8,4,8,9,1,8,1,2,2,7,5,7,8,7,5
